well_id,average_rmse,median_rmse,minimum_rmse,maximum_rmse,average_mae,n_rows,fold
fb0904bd,27.874659839285016,27.655095215229814,18.64350891410123,37.54494001257921,20.808003165695183,5087,4
466fc788,27.83715145716345,25.51185234126429,10.757560140546174,49.56734100557905,25.233817030831936,7767,2
a622ce4d,27.71233306610032,20.358109685689325,14.022644253850823,56.11046863917181,24.094018220834563,8047,4
f140c2fa,27.66975794796916,13.887147651897529,5.979815538298782,76.9249209497828,23.8273995077851,6024,1
98177ced,27.608541642561836,27.366483104790106,17.20751726837042,38.493683092296706,20.625645273837357,6789,5
4b831d20,27.60362669555692,27.613836905908542,12.800716886518913,42.386116083891686,21.325976651581783,9433,1
ee4aecac,27.5760756667277,19.07178539440015,11.786151310982131,60.37458056712837,20.34434870135037,6596,3
d41beaf2,27.538325552999716,13.963460253266906,11.159108610427761,71.0672730950373,25.889210844047543,6592,4
8050c789,27.51129787142841,29.566771740909868,14.965755688648679,35.94589231524523,22.12972689005654,4940,4
b881d27e,27.33192033308112,25.764578857850687,5.788638979049512,52.00988463757359,21.308702163738438,5442,3
ffefef30,27.32283657160427,27.667534541844592,17.13615814851693,36.82011905421097,22.760795213786118,6421,2
81bf5923,27.30262991260408,26.202871641254593,11.706281971977475,45.098494395929656,22.53462488931947,6386,2
da3bfe4e,27.23585192237152,15.702214550590323,9.159731131991531,68.3792474563139,24.598523908660233,7107,2
137d1e44,27.21908292763659,17.746060337939504,12.95734595204865,60.42686508261871,23.136654179298034,6313,5
a48640d9,27.116542392792887,26.139517201659945,10.484528540567577,45.70260662728408,22.602511878361593,6586,5
d7eb0be8,27.02551878560295,27.969301924958067,18.404739154671443,33.758732137824225,21.424483053484405,7208,2
cad13e8f,26.956889279636272,25.95556150526771,4.6557149623514915,51.26071914565817,15.705886643174706,6866,3
591cc951,26.88225764758576,9.379763928280274,6.422939552871043,82.34656318091145,25.258563157053235,6669,4
df71d1ff,26.845205524175398,21.011586131572145,11.512477650446604,53.845172183110705,17.305210583961696,7879,5
58fa8486,26.813222748065172,9.20288584348919,7.660977175164717,81.18614213011759,23.5779769074863,6126,4
463c38f2,26.750788444861243,21.842289819938635,5.951212772449213,57.36736136711849,24.522682324106324,6048,3
eafb863e,26.60339295020029,11.078953947525157,6.8115698096589705,77.44409409609187,24.63058125659151,5317,1
48c1f673,26.584426178604804,26.527298217983564,17.397154268855232,35.88595400959686,21.34159505319638,4666,4
5254b6db,26.577745168594145,13.261587917178858,5.056903400272016,74.73090143974684,23.29927680483493,5115,3
3a223519,26.57385638956696,25.369746438915897,10.07105745854734,45.48487522188871,20.851120596116786,6581,2
504c8b08,26.326371309691904,6.230269219979796,5.090068775259614,87.75487802354841,24.942717852727217,8012,2
796dbd4c,26.29876304862598,26.642640013279618,15.402920912086675,36.50685125585802,20.11535470839591,8069,3
f88ddb26,26.285800929145893,25.71013819067513,21.880996139102702,31.841931196130606,22.105471384912953,6585,4
c07fd0cd,26.09787937702802,27.70013650928947,17.756083277135048,31.23516121239808,22.32811138675725,6035,4
25050f63,25.89017103062734,15.528035922031243,11.375397859613365,61.129214418833506,24.07265674037689,7155,5
5cb483ac,25.886645706107693,14.24077890113259,10.728593944931763,64.33643107723383,23.698944054008457,5206,4
bf70b410,25.68460190192082,16.128618762831277,13.737991576624962,56.74317850539577,22.07262785149706,8000,3
b5aa9634,25.564023520844913,10.704787636991828,4.441613281133634,76.40490552826236,23.0059227123662,8747,5
1fdbba44,25.525979710506753,26.611439213808637,11.847313750310267,37.033726664099476,20.990678297644024,6333,4
14fee784,25.415757263111914,20.20714158741113,11.688995785541431,49.55975009208396,22.603110959341226,6406,1
4c3df468,25.36116999524982,26.779786953572504,18.114908360020813,29.77019771383346,16.838663067096892,6903,3
74b6186b,25.299597012009222,17.594874675725837,10.651290808009843,55.35734788857537,22.791641785403158,5148,3
1a730ac2,25.2994313352932,22.774572867666144,12.331292497484798,43.31728710835571,22.906049425069646,6049,2
8d5d46d7,25.27804678081955,21.66277237768363,11.163958031675017,46.62268433623593,20.54757152360598,7282,2
fd710aea,25.229921052966997,14.98875473931728,5.594366035323432,65.34780869791,23.294254038578686,5960,4
ea41324e,24.964140041883226,8.997884442816966,6.197240556941078,75.6635507249579,23.37171011895419,6839,5
f8662c22,24.82489324296383,25.02318987828077,18.7522628032842,30.50093041200959,21.34575501139571,6957,2
44a94013,24.777289652014254,18.925143888979903,17.84223567687965,43.416635153217555,21.91851203752627,6492,2
7acda2df,24.748482252768305,14.49463376295722,8.774374452964546,61.23028703219424,22.971047680250987,4552,4
5567d551,24.73331892308581,29.281450963715663,6.203941179393751,34.16643258551816,19.7583821185099,8390,5
9426ec1e,24.48086711604946,24.046825670447063,9.692705236568601,40.1371118867351,20.7302201263946,3923,4
a056d01e,24.43547681504618,23.832206653944688,8.242541354891241,41.83495259740411,20.647519758669688,8292,2
460f859e,24.394834682788296,18.486251512180147,13.42504629801025,47.18178940878264,21.542906092850632,4982,3
198a5607,24.33259885527467,22.89863175538696,12.91290221386769,38.62022969645707,19.941952891653653,8094,4
2ddad940,24.284373451264095,22.60394183054057,13.179675312469978,38.74993483150526,20.416983884318444,6812,3
708caea9,24.25645388746772,23.863470446667503,11.14885473552382,38.15001992101207,18.035588535696096,8482,4
d63196fe,24.249859023691823,10.103429448801121,3.5274388183197645,73.26513837884528,22.247860658240754,5881,5
03a935ae,24.243579021817695,21.195489558157632,19.64171555091858,34.94162142003693,20.927618288661904,4430,2
cf50c9d1,23.999231730752403,14.04043126440676,11.906441976022986,56.0096224181731,21.878429090322868,6634,3
1a68190b,23.85247239303021,13.383957498437358,5.390785149006439,63.2511894262397,21.167710727877548,6502,1
90386ee4,23.74481436262458,15.213203222255085,4.168680235389912,60.38417077059824,20.58598762556088,5304,2
62a6f539,23.702700959573413,11.542849201894533,5.531074937085056,66.19403049741952,21.845417446498956,5253,5
77b0d905,23.6032663079637,14.620116683929808,4.885566411887988,60.28726545210719,20.71300944478582,5923,5
98bc6f66,23.598739783923524,12.565953171208216,5.387786972986726,63.875265820290934,21.977710422131313,7720,5
38991fd4,23.414429507588093,8.618052206874843,6.996680681149734,69.42493293545294,21.990369923784062,6545,5
6ea22614,23.334001305463843,23.951820002002577,19.06690703283456,26.365458185015658,19.535709452761456,7894,1
8478df29,23.235804167739676,23.220790774973402,18.751828985050338,27.74980613596156,20.118630415280048,6698,4
2d196986,23.180919908908102,10.19412103731294,6.066127355782442,66.26931020522409,20.278415664553094,8316,3
d1457cc5,23.173528561441483,25.21310378864901,11.579390592342309,30.688516076125598,16.976687202714665,8443,1
122bd617,23.134903499027835,23.028206152611027,13.98461714538219,32.49858454550709,18.17461936038801,6408,3
577eec7c,23.129011842651344,20.341360846499725,12.172008066375245,39.66131761123069,18.686534626688754,6085,2
ec13af42,23.121422381252554,22.21725886312137,20.429371103914676,27.621800694852798,18.127830129779767,7362,1
6e9ccd38,23.115911833527832,17.74982710446685,10.188724321231735,46.77526880394589,20.115010179192822,9619,5
bd8f847e,23.03317022579459,24.891762701905648,9.568759650761349,32.78039584860571,19.076098058032336,6161,2
f08774c3,22.926122843132465,19.46763025414686,6.276412670791176,46.492818193444954,17.447556707030003,5645,3
12f0cd90,22.925750788532312,24.306274936019037,17.447854985280497,25.642598296810668,19.873618795115895,7431,5
9d5e14d4,22.898038859622712,16.645569251210592,8.568729242790106,49.73228769327956,20.551959493562514,6565,3
d4f60a28,22.82986269554901,21.576668993119487,7.19469205580671,40.971420740150364,17.71845202277519,6435,5
f2d4c8c9,22.824926453390695,20.30250856025531,15.237853637577475,35.456835055474684,19.39757376913372,7908,2
35b3ef6a,22.682489019948175,22.98361747772565,16.84216157802783,27.92055954631357,18.386644182325433,5736,4
bd6f0e19,22.671112115320327,21.042967546045325,6.911349446501881,41.68716392268877,18.15217128511879,6979,3
f6bc699b,22.56813563447254,16.32619388577046,13.335232003363892,44.28492276298534,19.01641493281012,5501,3
e97032ad,22.555325867729564,19.846852497599375,12.386418602464854,38.14117987325465,17.807759620092483,5654,3
5fb1c15f,22.40839125752556,19.429118516556695,17.20780558989724,33.567522407091616,18.76263460082236,4857,3
c50b42f6,22.348770655571276,19.443596278987627,9.756046591896087,40.75184347241376,14.942098340277353,7920,2
c472c0b5,22.175695013224672,22.366600043805754,14.85420126375862,29.115378701528567,17.482045328824668,4867,5
abf460d2,22.08617665905027,25.251082792821254,2.4590620064544066,35.38347904410416,18.905559188340415,4763,3
b56bc0aa,22.063042181842643,9.256167654957125,6.323070589787733,63.41676282766859,20.422468917682423,7431,4
fa667be2,21.96885657553539,24.247250202328413,2.3452248651518506,37.03570103233289,18.573980410851657,8798,1
df8290be,21.841415939674317,18.626080664635353,14.583180545300502,35.53032188412607,19.433494410282822,5675,2
a6b8ac67,21.82421963171465,11.123323256182967,6.330045812974667,58.720186201518004,18.410910996197572,7017,1
54a7e3c2,21.823026306220925,17.6707159387551,12.374325346274064,39.576348001099426,18.71435733496971,7893,1
d24ff243,21.79647382129677,10.923936606947295,7.70276101328085,57.63526105801165,19.12573789532251,7116,3
95b559e7,21.787419196173257,21.014819830855238,12.469310491520167,32.65072663146238,18.401046263849107,4638,4
edf885a3,21.729777266967417,17.286286811994835,15.146630368106615,37.19990507577338,19.01914592484378,4863,4
b95e7121,21.515058228916676,20.46874553185984,13.959848622383008,31.162893229564006,17.900147960719835,7492,3
398dce4b,21.350078594018267,8.243134799236962,4.541199487032072,64.37284529056707,19.68040253391119,5005,2
5542c301,21.254682034401256,24.610991565155786,6.021564581515707,29.775180425777744,17.229502534029727,5433,1
13f598d9,21.247004198503806,20.24662289600662,10.578036184711598,33.91673481729039,12.56958906804509,8934,2
ea3a0e38,21.21006487825891,14.50477898491131,10.998583980220152,44.83211756299286,17.557705555621315,11794,3
4c2208f5,21.18305199077583,21.732844488595035,11.796846793635543,29.46967219227771,17.39174282864482,7248,1
57f05c51,21.094947469407447,20.385270682352353,3.347353874613086,40.26189463831199,15.188734306332314,6478,3
95c8427f,21.055448200562928,8.638279558449241,6.872976985830094,60.07225669952313,18.988765638129117,8051,3
11d0f5ac,21.031479094637,17.70996780732905,8.607792711705558,40.09818805218434,18.547059866851725,6378,3
05948241,21.0227730759622,17.713476712146146,12.196878890861587,36.46725998869491,17.559312410081244,5428,5
c9fedcf3,20.93160136565354,20.83460151683922,17.078185064102367,24.97901736483334,17.0435891945395,5210,3
f07d7037,20.863113967551207,15.076553102955128,9.328980332173204,43.970369332121365,16.962789724909733,7688,1
a15bc102,20.816301104658077,17.120897650661515,12.552069900058376,36.4713392172509,17.684682338313547,5124,1
5f75f796,20.646159760057696,19.708486268562552,14.139563893059174,29.028102610046513,14.111039177442379,7324,2
5def1ce5,20.489016743344457,16.7557475999866,13.915409681486256,34.52916209191837,17.338172195278208,7997,1
aa95015b,20.455001243121867,20.367168253916503,8.044650724768797,33.04101773988566,18.24754961083749,5761,3
d6dd7330,20.44557749497057,9.797042558349732,7.212848928612225,54.9753759345706,18.79021985152499,7660,2
3584a6eb,20.43268803845676,16.945705169238185,3.872273166535063,43.96706864881562,17.212385301031997,6150,4
fde20ecf,20.401314110139182,17.827250885281288,10.095864398158545,35.8548902718356,17.185247018582146,6386,2
a247e7cf,20.397148414079172,8.814904568608561,5.033089844893808,58.92569467420576,19.035060460808616,7237,4
7ff89f8f,20.351876331626634,17.6235694662712,10.227443295850549,35.9329230981136,15.140505468862811,9539,3
aff4e561,20.270855539177358,10.484142660479293,5.716995941215796,54.398140894535054,18.18930825155936,7723,3
a4f989c2,20.242276900388152,11.24033058698311,6.321497017464794,52.166949410121596,18.22239356982732,7024,4
b4d8dd4f,20.237001206923505,18.111417980491748,16.575787150301412,28.14938171640911,13.42566519357206,5909,3
15e154a1,20.200373010690047,5.493539430374492,2.707538062532552,67.10687511947866,18.742448869603113,7699,4
46d24a09,20.126029644959985,17.46656944205543,7.263824181392053,38.307155514337026,16.32531423853076,6123,5
44441e54,20.125838077620774,16.40193893089736,16.071704747010436,31.627769701677934,16.465914624156166,5568,4
2d179ded,19.771517499803444,14.59315260628364,5.793752027791001,44.1060127588555,13.32101631262021,9225,3
43c7f85a,19.75545719975678,6.030992254041552,2.5914296920538593,64.36841459889015,18.598886017681224,7484,4
28f4eda9,19.527865670022994,18.183471138217957,5.138037588454493,36.606482815201566,16.264214982858743,6824,4
c9578d27,19.498432095447995,13.969471086475249,10.647213628764469,39.407572580077016,17.165565838974604,6202,5
0a57a29c,19.375850593178516,20.82103650448291,8.470771182866432,27.390558180881808,15.065438757377198,7194,4
dd64382d,19.37164369089496,8.941830139400947,7.939921768139506,51.662992716638435,17.632098136098747,5058,3
8bda1a11,19.258988244248606,12.522608632930936,6.469538895652698,45.521196815479854,17.425222448020563,7438,3
2ac7cb6b,19.25570740240735,18.613922621891653,11.188950073967838,28.606034291878252,13.684230036064442,6451,5
bf39bc20,19.22466150195212,8.815968077897633,3.066041366118672,56.20066848589454,17.904789979207884,5047,5
bcebcc5f,19.169367029291124,6.734471152258891,3.492096099804205,59.716429712842505,17.241500787612942,7889,3
c03d4aed,19.118368032398163,12.169759225023423,8.063750060132813,44.07020361941299,16.714547484256148,6375,2
865033f8,19.041727814741314,8.594622246484317,4.869508432120307,54.10815833387632,17.533319687874815,5303,4
52f1e77a,19.006840538519143,14.598126754544332,7.199319289000959,39.631789355986946,16.27951593728607,6053,5
a85bb86f,18.926308827378893,17.484100103921005,8.484844036438757,32.252191065234804,15.843680178762558,5100,5
3ac16ad0,18.91326989827026,8.731374664687591,4.898490597198808,53.29183966650706,17.012363991719713,7412,1
a692b17e,18.82319434737926,14.585103388591602,7.632617588483324,38.48995302385052,16.654140691405637,5409,4
9da441ba,18.58223120669007,15.336304303456714,11.014889264266026,32.64142695558083,12.859604316391167,7283,2
684a6fc1,18.486407282408365,6.860610562567215,4.413790468629097,55.81061753586994,16.419397911934297,11449,5
2ee0235b,18.43262452768031,17.77743086217171,13.343326942975015,24.832309443402803,14.900725817654706,7256,4
aaeffccb,18.407723100406656,12.799278698002087,8.10350881997612,39.92882618564633,15.134539597395591,4586,3
d0cb63ae,18.356572888192048,17.373562908853792,6.152322050008228,32.52684368505237,13.023716055497392,6859,3
084d66f9,18.147885017991257,17.272044156595598,15.338457079283526,22.708994679490303,14.28271529591732,5632,1
3d96d897,18.07473305923724,12.948312619271984,5.231181220667118,41.17112577773787,16.370580210490093,7147,2
e14d641e,17.944314152571252,16.97441038149953,13.94468758447008,23.88374826281587,15.363527557331292,4978,4
a4cdbb0f,17.800571003097335,14.884881589413169,8.06487099890814,33.36764983465486,14.89318368374223,6759,1
1770d7c6,17.791989819693036,15.8549491257244,11.093587878281745,28.364473149041594,12.867552555138724,9121,2
373ef48b,17.791854787185322,14.37329246562404,7.251993648948171,35.16884056854503,14.976043238801847,4992,5
d011f41b,17.761509860200245,8.64630537019421,3.2268792926114576,50.526549407801106,16.42191945418549,3906,1
27c3155b,17.733130136394003,15.478481753433297,7.605527252532993,32.370029786176424,14.423874396855958,6941,4
dbee6c86,17.51762250548943,17.90879746716658,8.994720593222466,25.258174494402095,12.65628783208227,9114,4
b585b4fa,17.372693048392073,18.957134417427195,10.29364310551956,21.282860253194347,14.287359314186524,5999,3
2d9f6cb9,17.285070641296052,9.805002385001453,7.629064806638818,41.90121298854249,15.496396951805515,8627,2
24d8997e,17.260075552728573,6.1607674100698935,2.419313715884866,54.299453674889634,15.775951607356005,5188,1
2364716c,17.043618274932147,11.373972594446714,8.331239793036064,37.09528811779909,13.950540274840343,6093,4
96936c22,16.999431005093538,18.29804520307142,6.514569594170022,24.887064020061285,14.27080870650232,4997,5
445af6c2,16.972500901433325,16.559328845542606,6.108023565415419,28.663322349232665,10.986922063321021,7998,5
f8afa78a,16.96157728834864,11.161995184727594,8.327339985266011,37.19497879867336,15.59954749184599,7367,1
81fc01c6,16.87318222527027,16.37058110069164,12.680176886890198,22.071389812807592,13.722117323162776,7655,2
beda8696,16.776398612260678,10.83776883028221,3.283977541430506,42.146079247047794,14.183074393190049,7868,1
e7c36e81,16.656453783189004,11.400174225986433,5.044931894394421,38.78053478638873,14.522969291703827,5655,2
bc4381e2,16.462646907417316,17.197371116543174,8.850343724150946,22.60550167243197,13.67640864507371,6885,2
fbd68d27,16.34913910593916,16.62458846487922,12.847017622324403,19.300361871673797,13.74638626579615,8552,1
722cf0d8,16.210994409540074,16.296285147458477,10.556395760901491,21.695011582341856,12.68384092739149,7275,3
4e050c92,16.190670331992486,11.402071522741538,3.2927167854740707,38.6658214970128,14.440923266748355,5236,4
89fdb2f2,16.04710636767159,10.24473470724016,4.157096552545613,39.54185950366042,13.87082062510186,3570,3
f439a621,16.006004847440625,14.068271374260293,10.688031956602748,25.199444684639168,12.544515047737985,4695,1
9efc812e,15.645180735844713,15.976327475834774,10.039698730664698,20.58836926104461,12.775075600189716,6100,2
dc7da28f,15.624109461398131,7.451380295654321,4.00463504085062,43.58904221343326,13.470373491198593,6672,5
1d78281a,15.525925062062202,17.30347237603833,3.831327575020537,23.665427921151615,13.653342300304825,6810,1
fdfd57da,15.4691620748286,16.196367473632527,10.260503556107293,19.223409795942054,11.919895974944936,7364,5
eeed308d,15.401095172393529,9.500099822447414,6.4209771174648145,36.18320392721447,13.732700125460262,5503,1
764072a5,15.341898029330995,14.31809094094259,10.06758870468454,22.663821530754266,12.953773497946907,4594,1
c6b782a4,15.250910165082972,12.912937213218113,8.27988589284053,26.897880341055135,13.063374070525503,6675,4
82fcf37c,15.248657685655656,8.118587412675389,2.2984471017666332,42.459008815505214,13.29598893346161,7397,2
b32e4903,14.928912866814393,14.024044316941543,8.103978339876686,23.563584493497796,11.306700258877477,7420,3
4caa7289,14.839074671941017,12.417959983030302,6.117963938134187,28.402414783569277,13.72521243452301,6854,1
eac10e86,14.8291860042374,14.92480783367544,12.09337009712567,17.373758252473053,13.051879201611467,7501,4
84633df4,14.773348861640823,15.466970637659623,10.826855634228398,17.33259853701565,12.086476907007395,6719,1
995ff498,14.739053114259974,10.20686236407781,6.92644484600321,31.616042882881068,13.551834132665165,6127,3
87aa3730,14.599064931935597,11.874410797081715,7.98525768187792,26.662180451701044,12.75062467678168,7293,5
ef8e3ed0,14.59628701338622,13.548263041597657,9.511635601840602,21.776986368508965,11.631479854661254,6637,4
5aa403d0,14.554259993961896,14.790491666178648,9.846069427029535,18.78998721646075,10.941340876539442,4702,4
8bb9c1e6,14.530091155997,15.467330995974699,8.948641172498268,18.23706145954034,12.521884189447952,6382,1
2c0c4a4e,14.517258651463006,13.81725467942594,5.381585409891468,25.052939837108678,10.287813498298508,6719,1
2f8e53c3,14.510300028167151,12.563471991109402,4.512201450955015,28.40205467949479,11.990812388627706,4133,4
18d24f7b,14.483578056898427,10.264932468276555,3.219379971410664,34.18506731962994,12.98328329248391,6260,5
4b462989,14.416847606559202,12.4162427542816,10.109749494273098,22.725155423400512,11.150468634621738,4738,2
8a89da23,14.293332671466043,14.888033138979898,7.808989540339127,19.58827486756525,11.861357468199682,5575,1
b7cdcecb,14.179878107371247,15.537348969521148,8.865012603556103,16.77980188688659,10.31935639038753,7620,2
e45a2a62,13.77238137753941,11.80691623557994,9.844442583768162,21.6312504552296,10.927590701880618,6697,3
e6c55748,13.766669181514166,13.954891828268284,10.356920058468726,16.799973011051367,11.951658525246291,5959,1
d217e0c5,13.416049752535692,12.208463041954191,6.904555817260735,22.34271710897365,11.40423645103272,5713,5
3407f5bf,13.393854384450883,13.152723353566419,7.402663611540092,19.867307219130605,10.547596039615657,5309,5
404c4384,13.376844580511719,9.364734009087417,1.7576917967231287,33.02021850714891,11.220705970799953,2612,4
09441b8d,13.31356719631604,8.442205963318608,6.031417656462483,30.33843920216446,10.957204168144045,7395,1
47222616,13.159094508438091,11.621379208407564,8.404162953692802,20.989456663244436,10.873395221522596,5835,3
97cd5bf9,13.146137877633631,12.966760529065965,10.785461137645619,15.865569314756977,10.064317479601245,5099,1
d84b621b,13.088981447488557,13.191877000076323,9.73450318719808,16.237668602603502,9.163236081165605,5746,5
9bd2bba3,12.96160430521179,11.044148814848825,2.763335280136868,26.994784311012637,10.003433750200694,9092,3
f72b268f,12.94285239203479,14.019602784810406,7.124477419379289,16.607726579139058,9.234656930242968,7918,5
3690a146,12.92866931201629,8.315404864500614,3.1451205003894698,31.93874701867446,10.914389535620106,5761,4
67847288,12.878564501571372,13.019249754837677,5.323845501811986,20.151912994798145,9.1932639342003,9174,4
4f4afcc6,12.656590143564003,11.061901223637339,10.31608957514096,18.186468551840374,10.863379796623068,7184,1
3bbe1f5d,12.56605840613097,13.822635219403246,5.3157270899284015,17.303236095788996,9.232031206882542,8184,3
e149204f,12.565153703670678,4.688218142672795,2.445912823915611,38.43826570542151,11.355701537026954,7549,5
5a5d1982,12.382961085999478,8.183390394753184,4.048315251663907,29.116748302827638,10.931164271895959,5446,1
884ecb5f,11.804152628980749,11.550628049360515,8.811436809648825,15.303917607553137,8.271771848100808,8054,1
4fbe9c06,11.529334686672629,10.774349660568124,5.397993153702051,19.170646271852217,9.267387914838407,7938,1
f16e25e3,11.40946051288061,11.408835204586916,4.229498523114377,18.590673119234232,9.640914516825053,6585,3
85380836,11.30112704657332,10.001127259964699,7.269959255735639,17.932294410628245,9.186085077066705,8175,3
729f4217,11.285854993539289,11.675051525043283,8.459628628047211,13.333688296023375,8.394191025444691,7592,1
811f52b3,11.285798899925107,11.523091668577107,6.555508174100236,15.541504088445977,8.501737502164463,6674,1
bb2cdd83,11.254648985987599,11.34308593606879,8.261135134691015,14.071288937121798,8.659075677159635,5665,3
8f201368,11.21292154459333,9.017103448708774,5.9207329595625655,20.89674632139321,9.008276695110903,8151,2
310c71a5,11.212380494959014,10.369259903650423,9.470132298940188,14.640869873595022,8.76269896445828,6988,4
521a7819,11.181803565935951,8.320201697517247,5.625245526806002,22.461565341903306,9.438904827777863,7224,4
20402d71,10.96140501400196,7.339463346080648,3.1868163648195664,25.979876999026978,8.10455835353305,7930,4
b7974e66,10.86233759885765,10.578258485251851,8.24256825906597,14.050265165860928,8.763476514052194,7170,4
f9fc81aa,10.351499357886015,10.291374852362045,7.4038593768578735,13.419388349962093,8.042323526549332,7113,1
6ede926a,10.326882997546184,9.204020451893765,7.074482075459441,15.825009010937762,8.730629552487219,6621,2
75cd5f11,10.301305417232106,8.822656934362733,7.383717099606123,16.176190700596834,8.324201929782362,6410,1
7271dd80,10.284596311169466,8.346559359110914,6.538694849909088,17.906571676546942,7.479231198201889,5765,2
729e9750,10.207429037385138,7.171739134672884,6.593166518638785,19.893071361555997,8.328027584302742,7427,1
1a518997,10.105718625473115,11.659457228598765,4.943284692739257,12.160675351955671,7.010456959929524,6544,4
1b08ed48,9.89247497142602,9.807087462158513,8.653408898169136,11.30231606321792,7.918197541432301,7175,5
d114d9c2,9.75320878028213,7.462584704769251,2.966166522688782,21.121499188901236,8.063769869401062,7543,2
264feceb,9.375998761825777,9.80004324814729,5.701885949292627,12.202022601715903,7.249678277775709,7408,2
5305524b,9.046420933850042,8.676699366873182,4.769907273011692,14.062377728642113,7.152460222047109,6457,1
cdc60a53,8.887911329420042,6.06958233024198,3.6859181311595726,19.726562526036634,7.816756832942599,7631,5
a7744f5b,8.872549730504284,7.346933938938102,3.2694897518942923,17.52684129224664,7.446217523506698,6017,5
d40f61d5,8.839645782397294,6.4712045080234635,3.3579102993178522,19.0582638142244,7.289837188806652,5880,1
f03f10fe,8.80715428688422,7.599896099213005,4.564558183541295,15.464266765569572,7.1044612106676315,5823,5
29b24409,8.651551981028827,6.91588603194255,5.293305346531191,15.48113051369902,7.725280429890795,7417,4
6a0ff78e,7.960982866251408,8.037334477220735,6.375535356359945,9.393727154204214,5.8115835486074925,7890,2
7c607683,6.988337992834143,6.646654893229756,3.1295239544444233,11.530518230432637,5.080316705458756,7001,3
7cd4bb31,6.978102633505392,6.816568802957149,3.4049283233875403,10.87434460471973,5.695247457825002,7959,4
f6824bb0,5.870798397419346,5.6821152689184995,5.189212541309292,6.929750510531091,4.008343073802148,6864,2
