well_id,rmse,mae,n_rows,model
fae0c593,112.34847770554276,92.61033984375,3000,linear_primary
fbd68d27,138.51896568419588,96.69482421875,3000,linear_primary
fc03f21f,237.9720231475558,154.77249348958333,3000,linear_primary
fd3b4faa,10.10518923449988,8.342289713541666,3000,linear_primary
febb4411,56.570583553554634,49.512264322916664,3000,linear_primary
fef8af96,76.18426018275716,53.717015089186944,2260,linear_primary
ff8bb73a,125.80571628772128,80.7034697265625,3000,linear_primary
00e12e8b,76.51318606909722,59.01768196614584,3000,linear_w5
02e7fe5a,73.06874005173698,60.957559895833334,3000,linear_w5
044af7d1,101.6088958929261,63.36806705729167,3000,linear_w5
09441b8d,29.782528952740844,24.23331640625,3000,linear_w5
0d99f8e4,39.1489246014831,32.9096611328125,3000,linear_w5
0dc5e64d,22.93766531685997,16.4045185546875,3000,linear_w5
0dd99dc5,117.46711892556104,98.55778841145833,3000,linear_w5
113011eb,17.204691930660655,13.832616536458334,3000,linear_w5
13ce113d,4.107547310757927,3.2328521515262962,2719,linear_w5
14fee784,53.101492309413175,36.24853678385416,3000,linear_w5
153552f5,27.96564491858096,24.391324869791667,3000,linear_w5
1770d7c6,35.767960698412224,21.08766929807357,2868,linear_w5
18d24f7b,7.952412710373323,6.608754557291666,3000,linear_w5
19137a89,65.0977392452852,52.32935384114583,3000,linear_w5
1944513c,32.7732051875626,29.394234700520833,3000,linear_w5
1a518997,27.508411916913104,17.956567057291668,3000,linear_w5
1b08ed48,34.917051305684076,29.744869791666666,3000,linear_w5
1b1c5372,40.52441242366545,27.94196687684677,2369,linear_w5
1b1eba53,47.483026721520524,36.93367252604167,3000,linear_w5
1b6ba517,48.667413690119176,41.65220540364583,3000,linear_w5
1bcb2fcf,61.09594715158364,43.137267578125,3000,linear_w5
1d78281a,47.86103920829832,37.99691569010417,3000,linear_w5
1e5e3573,80.33245186767967,63.98265950520833,3000,linear_w5
206b6193,26.59712164994147,22.811408528645835,3000,linear_w5
2364716c,21.828414230567653,18.92396875,3000,linear_w5
26623a50,61.529601074670566,48.355498697916666,3000,linear_w5
28f4eda9,20.49208182146148,18.107885416666665,3000,linear_w5
29de15c8,35.349385010398024,30.315319010416665,3000,linear_w5
2d196986,28.83169263764422,23.031365234375,3000,linear_w5
2ddad940,20.023004516849678,14.637027669270834,3000,linear_w5
310c71a5,25.520002799392714,19.056024739583332,3000,linear_w5
357c12f9,31.230815525331977,26.086795247395834,3000,linear_w5
389ae58f,162.01424741643763,135.46984440104166,3000,linear_w5
3a7dd95d,57.98393320259157,42.1553505859375,3000,linear_w5
3bfee975,13.022445824565555,9.411704235434705,2772,linear_w5
42669188,57.579629942526445,43.81603971354167,3000,linear_w5
43c7f85a,6.2379727343582765,4.801528971354166,3000,linear_w5
445af6c2,109.22352628532823,80.93894596354167,3000,linear_w5
46a301e9,66.96243125996264,58.16706868489583,3000,linear_w5
46a7190b,61.50022268490419,46.73063834635417,3000,linear_w5
47222616,73.56595380811311,47.38476034449983,2959,linear_w5
481de5fc,90.06427619645818,59.95691959635417,3000,linear_w5
493b5b31,159.01080060190162,110.67455110677083,3000,linear_w5
