well_id,model,rmse,mae,n_rows
0dc835f3,Linear Regression,121.51134005349908,121.0589822060389,5279
0dd99dc5,Linear Regression,18.236386720723406,13.70858136650185,9182
0e5e560d,Linear Regression,287.68526164965715,287.6033449036095,4896
109d9d70,Linear Regression,65.73232861742429,60.76518223408485,5851
10a1281a,Linear Regression,49.39430518660774,47.39491090070879,7353
10b89021,Linear Regression,23.179581150846197,17.764927936985536,7166
10be2420,Linear Regression,104.62769634983181,104.39079133285404,5203
113011eb,Linear Regression,87.18542595731202,85.05625738550015,4561
1131525f,Linear Regression,7.3262045687910575,6.007693086468652,5548
11d0f5ac,Linear Regression,40.09818805218434,39.595016185724155,6378
12203f2a,Linear Regression,215.74371804754966,215.2715280250185,4991
122bd617,Linear Regression,32.49858454550709,31.358957711246198,6408
125be846,Linear Regression,197.39408259394176,197.25511308992398,8033
1285a37b,Linear Regression,84.73089425427418,80.21489673540957,7403
1295a25b,Linear Regression,38.15146830184863,37.422635618362534,7037
12f0cd90,Linear Regression,23.745050167301706,19.624649394133534,7431
137d1e44,Linear Regression,60.42686508261871,55.505024489689475,6313
13ce113d,Linear Regression,129.89257891459,127.83832553300653,4875
13f598d9,Linear Regression,20.729651199179035,13.154282467204363,8934
14a53cb3,Linear Regression,81.53284089699915,79.32718917686663,8780
14ab73fb,Linear Regression,62.7989023541332,60.108418858874614,5279
14ad5efb,Linear Regression,23.76215778562475,20.55532776897658,7352
14fee784,Linear Regression,49.55975009208396,48.381012467042595,6406
153552f5,Linear Regression,99.1525790212455,98.51497628080976,6498
1550491d,Linear Regression,236.17766942523352,235.98723992689293,5929
155887bb,Linear Regression,25.09444355697569,22.79307789739135,7062
1590af81,Linear Regression,157.63714359195112,157.35267917816765,5231
15e154a1,Linear Regression,67.10687511947866,66.2907786820994,7699
1619e2ca,Linear Regression,315.43523146190176,315.24516479834875,6002
16e4a047,Linear Regression,113.26658983043188,112.87948896421155,5684
173ed841,Linear Regression,188.31254365663602,186.67586703803184,6530
1770d7c6,Linear Regression,28.364473149041594,17.199629858714026,9121
177622d7,Linear Regression,30.863935688179186,26.671081577732824,4699
18d24f7b,Linear Regression,34.18506731962994,33.975546557870544,6260
19137a89,Linear Regression,32.08995861013439,22.776680776963648,7958
1944513c,Linear Regression,218.61231564543056,218.28557715838923,6599
197f8a5a,Linear Regression,77.9834702985237,76.61688391988187,8248
19871e7f,Linear Regression,141.69409712649224,138.75556521440075,7152
198a5607,Linear Regression,38.62022969645707,36.799564564467794,8094
19fb4f7b,Linear Regression,65.89716267896114,61.676438810226465,7923
1a518997,Linear Regression,12.160675351955671,6.308509378283944,6544
1a68190b,Linear Regression,63.2511894262397,59.16411102157682,6502
1a730ac2,Linear Regression,43.31728710835571,42.50738410525127,6049
1aaf1da0,Linear Regression,47.81685313068135,45.91924302884606,6321
1b08ed48,Linear Regression,11.30231606321792,9.344917572166057,7175
1b1c5372,Linear Regression,83.97105729497416,82.66524450990185,5792
1b1eba53,Linear Regression,50.66764933826299,45.10383279157118,6710
1b6ba517,Linear Regression,123.64342288569678,122.84080573249335,8611
1b82b665,Linear Regression,108.71766203870872,106.48816396216986,5364
1bcb2fcf,Linear Regression,119.02835039061297,117.94386261576312,6202
1beca81d,Linear Regression,66.76648852520857,65.52956605983111,6650
1d3fbf02,Linear Regression,152.6074731711791,152.0014611649243,4252
1d78281a,Linear Regression,23.665427921151615,22.95913382677717,6810
1e30dedf,Linear Regression,40.81393636378143,33.56185888946075,5474
1e5e3573,Linear Regression,106.86717027642464,104.59285261178458,7126
1f9afacb,Linear Regression,156.22639516629894,155.7988316480214,7054
1fdbba44,Linear Regression,37.033726664099476,31.5100489867901,6333
1fee2b62,Linear Regression,222.4497782754761,221.71097550668642,6323
20096916,Linear Regression,181.08464903567992,180.9112651565094,6880
200d233d,Linear Regression,126.60301117678003,125.83996017065422,5896
201661b5,Linear Regression,87.61621294008947,87.17233553744563,8136
203721ab,Linear Regression,102.29674594032063,101.21415119966902,7235
20402d71,Linear Regression,25.979876999026978,20.07061220577032,7930
2043abc5,Linear Regression,125.54029453722538,124.83026621619784,8513
204cc64b,Linear Regression,163.61339191167957,162.23442599823025,6454
206b6193,Linear Regression,179.10161240338127,178.9375566181914,8568
2075c696,Linear Regression,183.03874972789137,179.52828366082377,5580
22c5f93f,Linear Regression,185.55898557760082,185.32446707073842,6919
230eaaa3,Linear Regression,207.4688727394159,207.31607183878657,6451
2364716c,Linear Regression,37.09528811779909,32.534589886225724,6093
23b9beb0,Linear Regression,144.770973893054,144.61912789443846,8790
24d8997e,Linear Regression,54.299453674889634,52.05563616295284,5188
25050f63,Linear Regression,61.129214418833506,60.61673958237939,7155
25939962,Linear Regression,97.011545699792,96.59276444306352,6071
25fd32b3,Linear Regression,25.66169923864844,23.932190556432275,4546
261785ee,Linear Regression,97.4583547213774,96.88311309153967,5512
264feceb,Linear Regression,12.202022601715903,10.077079398101969,7408
26623a50,Linear Regression,98.1817926471384,97.78945649329916,7479
26d3a96a,Linear Regression,141.2876839034838,139.05276734125852,6465
272abef3,Linear Regression,78.85656084841047,78.58701844778949,5682
27300fd5,Linear Regression,76.58122980697927,73.4314053213421,7386
276b012a,Linear Regression,76.3735636449163,75.31489893589486,6291
27c3155b,Linear Regression,32.370029786176424,29.621545721171678,6941
27ebb9b9,Linear Regression,106.17178855762002,105.60702748616129,7651
283269ac,Linear Regression,228.42955490101448,228.35793178351383,4567
28473855,Linear Regression,85.26677613540572,84.7234342778582,6620
28f4eda9,Linear Regression,36.606482815201566,33.49982775121347,6824
29b24409,Linear Regression,15.48113051369902,14.89929432302026,7417
29de15c8,Linear Regression,226.7352935208011,226.44587180965303,5164
2ab29395,Linear Regression,160.24190750820802,158.665182368131,3325
2ac7cb6b,Linear Regression,11.188950073967838,8.602556621546617,6451
2acc78d4,Linear Regression,48.09661555776524,46.545153923106724,6109
2b034622,Linear Regression,79.33839498689049,76.693197044759,6761
2b06ad65,Linear Regression,251.19786519304293,251.00917222647215,5706
2b547943,Linear Regression,187.9315130455874,187.10925457960485,5131
2be5c96a,Linear Regression,190.13497472633253,189.93835222519408,5753
2bff06cf,Linear Regression,134.1191858854374,131.25935441416664,9174
2c0c4a4e,Linear Regression,16.69725332367902,14.97701536922679,6719
2cee0cba,Linear Regression,110.38753429804414,109.81912526954622,7335
2d0c268a,Linear Regression,59.61624956907922,59.16612307230275,6289
2d179ded,Linear Regression,44.1060127588555,31.667129674939083,9225
2d196986,Linear Regression,66.26931020522409,63.853000981687764,8316
2d2d0c6b,Linear Regression,58.41656161379497,56.69799835725759,6967
2d35f86d,Linear Regression,220.68653735842867,220.23901516821277,6628
2d9f6cb9,Linear Regression,41.90121298854249,38.91556820332146,8627
2ddad940,Linear Regression,24.483956420943006,22.827718071795516,6812
2e29e833,Linear Regression,75.30812983120116,73.26288265538838,7254
2e43c2ea,Linear Regression,88.15991724628674,87.16835095059945,7349
2e63d9de,Linear Regression,22.290186348187227,15.53085305456579,6505
2ee0235b,Linear Regression,13.343326942975015,10.912589281446154,7256
2f19d536,Linear Regression,62.73604206154829,56.583398190154185,4744
2f8e53c3,Linear Regression,28.40205467949479,24.872189457098735,4133
2fa01aa6,Linear Regression,86.39360226612885,82.00953802244518,3860
2fd68f7b,Linear Regression,49.12155220301019,46.94094530002835,6381
2fe023be,Linear Regression,196.09396758982504,195.91578594862472,6060
30d75030,Linear Regression,56.978033408690834,56.06645040259595,5009
310c71a5,Linear Regression,9.470132298940188,8.299292086030858,6988
32fe84c9,Linear Regression,56.41751766556276,51.61713607347535,8163
33c40295,Linear Regression,141.03248587670848,140.71155272233634,5989
3407f5bf,Linear Regression,19.867307219130605,17.162111421956705,5309
3417285d,Linear Regression,19.922132846397723,16.90827053031218,7458
347242c8,Linear Regression,258.634546560295,257.9739429339544,5437
353e5502,Linear Regression,51.43247303999894,50.22628491866592,7901
357c12f9,Linear Regression,37.47269725843084,34.81016661527944,5770
3584a6eb,Linear Regression,43.96706864881562,43.14223641353428,6150
35b30c7f,Linear Regression,66.98329927515098,61.448069554962444,11270
35b3ef6a,Linear Regression,16.84216157802783,15.089776703844784,5736
367456ce,Linear Regression,89.39600533200851,87.83080275231985,7312
368131f9,Linear Regression,183.7451872421594,183.18285109433745,6568
368fe682,Linear Regression,7.69572011180096,6.362204515329508,6416
3690a146,Linear Regression,31.93874701867446,29.450359620389957,5761
37344c2a,Linear Regression,23.537035403921823,16.646480704782217,6943
